epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
84,779.557,1.12748,1.31084,0.978,0.0091,0.49348,0.49292,0.43477,0.41541,0.22951,0.55382,0.37814,0.38797,0.22345,1.8036,3.42355,2.24493,0.02115,0,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449
85,830.888,1.14228,1.38169,1.00887,0.00875,0.54467,0.4916,0.44586,0.42544,0.23029,0.46869,0.41751,0.39184,0.22785,1.82425,3.32344,2.20993,0.02161,0,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
86,882.974,1.13439,1.34877,0.98036,0.0089,0.50452,0.53175,0.43949,0.43092,0.2318,0.52654,0.39613,0.40327,0.22782,1.84272,3.44018,2.28577,0.02199,0,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084
87,934.937,1.09131,1.27213,0.90023,0.00841,0.48344,0.46978,0.49843,0.42529,0.22147,0.54671,0.41202,0.40702,0.22018,1.90341,3.47172,2.26114,0.02282,0,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966
88,986.341,1.08606,1.31653,0.93435,0.00853,0.48912,0.54716,0.44962,0.42993,0.22996,0.54869,0.42816,0.40687,0.22501,1.82236,3.41474,2.22538,0.02218,0,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
89,1037.47,1.12722,1.33214,0.9103,0.00876,0.46662,0.49531,0.44948,0.42609,0.22539,0.47023,0.46651,0.41611,0.22198,1.82248,3.34988,2.39349,0.02142,0,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885
90,1088.93,1.10317,1.2955,0.89035,0.00857,0.46315,0.51567,0.43232,0.40491,0.22023,0.55232,0.39696,0.38266,0.21732,1.84628,3.34766,2.37348,0.02194,0,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929
91,1139.85,1.06547,1.26269,0.892,0.00804,0.46982,0.40681,0.46841,0.40138,0.21925,0.44584,0.42914,0.38781,0.21877,1.85188,3.57159,2.38842,0.02196,0,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
92,1192.1,1.06792,1.27104,0.87874,0.00762,0.47038,0.48423,0.44316,0.40323,0.21765,0.48115,0.44862,0.39551,0.21996,1.87739,3.55839,2.31836,0.02212,0,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211
93,1243.59,1.05774,1.28335,0.84909,0.00793,0.4408,0.49272,0.48504,0.42821,0.2182,0.4925,0.45179,0.40505,0.22586,1.89202,3.40163,2.30265,0.02232,0,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
94,1295.05,1.03695,1.24393,0.85617,0.00813,0.47196,0.48451,0.47816,0.41677,0.22678,0.47868,0.46726,0.4015,0.22842,1.86718,3.3153,2.36619,0.02258,0,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
95,1346.58,1.02123,1.24729,0.81707,0.00748,0.44435,0.47686,0.46266,0.40928,0.23164,0.48922,0.47787,0.41362,0.23241,1.84174,3.4848,2.26277,0.02203,0,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318
96,1399.22,1.04717,1.24559,0.83895,0.00778,0.43441,0.47456,0.40219,0.39247,0.21749,0.49835,0.42251,0.3907,0.217,1.86698,3.47894,2.32386,0.02258,0,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665
97,1450.76,1.00925,1.21314,0.82279,0.00749,0.42272,0.53674,0.44883,0.41147,0.22355,0.52836,0.43439,0.39758,0.22293,1.80027,3.42136,2.44237,0.0217,0,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
98,1501.93,1.0207,1.21207,0.81744,0.00772,0.41084,0.48906,0.4464,0.40002,0.2252,0.48417,0.43784,0.39297,0.22341,1.83216,3.47495,2.33135,0.02208,0,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906
99,1552.67,1.01381,1.19897,0.77957,0.00709,0.39775,0.49185,0.4681,0.40205,0.22038,0.48032,0.45613,0.38988,0.21883,1.81044,3.43516,2.33922,0.02166,0,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668
100,1603.62,1.01715,1.18364,0.81276,0.00771,0.40004,0.45309,0.47341,0.39993,0.22164,0.45388,0.44846,0.39253,0.2183,1.83755,3.44341,2.37756,0.02208,0,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
101,1654.82,1.01533,1.1724,0.8171,0.00719,0.41711,0.53987,0.43746,0.40131,0.22362,0.51318,0.42036,0.39706,0.22315,1.82332,3.58946,2.37563,0.02162,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
102,1706.41,1.01971,1.1718,0.77563,0.0076,0.38072,0.44575,0.46967,0.39509,0.22068,0.45981,0.46978,0.40562,0.22172,1.78559,3.48175,2.44045,0.02102,0,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577
103,1757.96,0.97383,1.15815,0.73762,0.00729,0.3784,0.4454,0.49567,0.41972,0.23077,0.50027,0.44014,0.40884,0.2295,1.7987,3.46778,2.42759,0.02122,0,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
104,1809.37,0.99533,1.13579,0.76934,0.00733,0.38239,0.54351,0.42311,0.41848,0.22792,0.54274,0.4195,0.40484,0.22504,1.81337,3.57732,2.40658,0.02172,0,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071
105,1860.93,0.9352,1.10102,0.70603,0.00687,0.37123,0.50723,0.45367,0.4306,0.2339,0.47291,0.43056,0.40791,0.22945,1.83769,3.708,2.38415,0.02185,0,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497
106,1912.05,0.95415,1.13795,0.73145,0.00737,0.3669,0.51087,0.44987,0.40611,0.22215,0.51849,0.42694,0.38562,0.22,1.87047,3.72781,2.38994,0.02198,0,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
107,1963.61,0.93722,1.12575,0.7321,0.00692,0.381,0.48045,0.45524,0.42743,0.23387,0.47972,0.45252,0.41541,0.22797,1.82961,3.59503,2.38713,0.02148,0,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723
108,2015.43,0.90023,1.06158,0.68188,0.00662,0.33747,0.48619,0.45991,0.42648,0.24001,0.5329,0.43857,0.40833,0.23597,1.85786,3.60015,2.33342,0.02209,0,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532
109,2068.23,0.95315,1.15377,0.70942,0.00693,0.36043,0.51026,0.4636,0.44012,0.24265,0.51908,0.46016,0.42604,0.23754,1.86735,3.64615,2.36877,0.02201,0,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
110,2120.73,0.93235,1.15018,0.73474,0.00708,0.3743,0.51099,0.457,0.40605,0.2227,0.49788,0.46123,0.39847,0.22341,1.86577,3.63512,2.46583,0.0223,0,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557
111,2172.21,0.94219,1.16706,0.75135,0.00688,0.37895,0.48913,0.4536,0.40533,0.22206,0.47634,0.46996,0.39771,0.21821,1.89165,3.64144,2.44559,0.02253,0,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378
112,2223.49,0.92643,1.09061,0.6652,0.0067,0.32979,0.48849,0.44119,0.40385,0.22403,0.52744,0.41793,0.38819,0.22089,1.8656,3.64413,2.48736,0.0223,0,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
113,2274.17,0.91382,1.09253,0.67561,0.00643,0.34587,0.49877,0.46673,0.40562,0.22115,0.53927,0.43678,0.39004,0.21755,1.87387,3.71709,2.43819,0.02242,0,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667
114,2326.46,0.93268,1.11276,0.68148,0.00658,0.3302,0.53715,0.48438,0.43761,0.23957,0.51886,0.45738,0.40651,0.23272,1.89586,3.68282,2.39811,0.02248,0,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336
115,2377.3,0.9078,1.07575,0.65349,0.00624,0.32823,0.52628,0.48855,0.4339,0.24436,0.55849,0.43772,0.40782,0.23565,1.87714,3.71861,2.43187,0.0223,0,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
116,2428.81,0.89535,1.06756,0.62838,0.00647,0.31191,0.53178,0.46564,0.43119,0.23572,0.53512,0.43659,0.40425,0.23359,1.89434,3.67473,2.37976,0.0228,0,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143
117,2479.72,0.89755,1.07935,0.65313,0.00635,0.3269,0.51103,0.46717,0.42587,0.23838,0.51828,0.46479,0.40773,0.23182,1.88227,3.74458,2.42958,0.02257,0,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287
118,2531.29,0.89483,1.07359,0.66722,0.00656,0.32564,0.49805,0.46831,0.42005,0.23563,0.4821,0.44562,0.39343,0.22902,1.89319,3.65355,2.41056,0.0228,0,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
119,2582.47,0.87449,1.01881,0.62629,0.00622,0.30327,0.48215,0.4718,0.4125,0.2254,0.47653,0.44075,0.39005,0.21945,1.8818,3.72802,2.45529,0.02248,0,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072
120,2634.62,0.88533,1.068,0.61976,0.00658,0.30312,0.4898,0.47453,0.42248,0.22892,0.50436,0.44199,0.39661,0.22552,1.91506,3.80738,2.46339,0.02293,0,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718
121,2686.07,0.89731,1.0545,0.64479,0.00647,0.30541,0.51632,0.46341,0.43402,0.23903,0.50509,0.44383,0.4038,0.23198,1.90901,3.88372,2.4321,0.02308,0,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
122,2737.91,0.85325,1.03876,0.59926,0.00608,0.29776,0.50408,0.45403,0.42126,0.23593,0.52396,0.41846,0.39367,0.22771,1.89957,3.87302,2.51316,0.02303,0,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311
123,2789.39,0.87102,1.08531,0.64058,0.00659,0.30442,0.51164,0.46403,0.4229,0.23229,0.54503,0.40881,0.38959,0.22394,1.8878,3.79591,2.53815,0.02282,0,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704
124,2840.56,0.874,1.02761,0.62609,0.00611,0.30288,0.50717,0.45444,0.40884,0.22941,0.50098,0.44016,0.39363,0.22381,1.9397,3.86591,2.48522,0.02356,0,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
125,2892.38,0.87048,0.99807,0.61125,0.00627,0.31307,0.51834,0.46494,0.41667,0.22555,0.49765,0.44213,0.39053,0.22082,1.92036,3.81384,2.52243,0.02318,0,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947
126,2943.85,0.87173,1.04919,0.61935,0.00639,0.31066,0.52684,0.44567,0.40978,0.23112,0.52835,0.42043,0.38882,0.21887,1.92947,3.87571,2.50721,0.02327,0,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174
127,2994.89,0.86448,1.05434,0.60206,0.00591,0.28577,0.57241,0.45297,0.42699,0.23338,0.55843,0.4342,0.39625,0.22411,1.92186,3.87932,2.49191,0.02332,0,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
128,3046.91,0.83924,0.99337,0.57252,0.00578,0.28891,0.49441,0.48896,0.41372,0.23039,0.5313,0.44722,0.39489,0.22069,1.90367,3.79849,2.52314,0.02299,0,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292
129,3098.58,0.84339,1.01193,0.57078,0.00608,0.27099,0.5135,0.47127,0.41455,0.23179,0.49967,0.4561,0.39154,0.22126,1.91435,3.7956,2.52702,0.02334,0,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
130,3150.43,0.83581,1.02005,0.61756,0.00605,0.28711,0.50726,0.47746,0.41201,0.23098,0.48387,0.46335,0.39143,0.22288,1.9,3.85206,2.53539,0.02292,0,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
131,3201.87,0.89255,1.11441,0.55146,0.00912,0.15845,0.50792,0.45512,0.41219,0.22162,0.49604,0.45521,0.4038,0.21932,1.93576,3.98879,2.47986,0.02371,0,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
132,3252.38,0.89984,1.09825,0.54203,0.00888,0.15101,0.49127,0.46664,0.41377,0.22658,0.55385,0.414,0.39972,0.21835,1.89721,3.89722,2.52814,0.02286,0,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
133,3302.82,0.85264,1.06719,0.51679,0.00873,0.15473,0.52183,0.44633,0.41176,0.22877,0.5261,0.43159,0.3983,0.22174,1.8731,3.83197,2.54114,0.0225,0,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
134,3352.65,0.86388,1.10062,0.52284,0.00813,0.14832,0.46342,0.48312,0.40316,0.22693,0.53839,0.42615,0.39358,0.22004,1.90479,3.83536,2.52946,0.02283,0,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
135,3403.05,0.84505,1.03921,0.52047,0.00837,0.15574,0.50144,0.46517,0.41887,0.23149,0.51968,0.43772,0.39837,0.22593,1.90448,3.8931,2.5425,0.02277,0,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
136,3453.51,0.86727,1.05974,0.50349,0.00877,0.13227,0.51703,0.45329,0.40265,0.22516,0.53528,0.42532,0.39305,0.2201,1.91095,3.90532,2.53868,0.023,0,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
137,61.318,0.84706,1.00211,0.62474,0.00599,0.31357,0.47505,0.48222,0.40404,0.22532,0.54022,0.38798,0.37623,0.21687,1.87804,3.79683,2.59408,0.02249,0,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
138,111.804,0.81699,0.95533,0.55512,0.00555,0.26263,0.50436,0.47538,0.40548,0.22665,0.49811,0.43584,0.38414,0.21995,1.88482,3.83634,2.55805,0.02274,0,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345
139,162.094,0.81654,0.97591,0.58337,0.00599,0.28362,0.49027,0.48394,0.40914,0.22726,0.47875,0.44135,0.38272,0.22155,1.8838,3.86727,2.57262,0.02245,0,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
140,212.257,0.79566,0.9569,0.55743,0.00561,0.26204,0.48244,0.47364,0.40851,0.23211,0.53428,0.41647,0.38692,0.22189,1.89428,3.84425,2.59749,0.02278,0,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784
141,262.97,0.81066,0.96698,0.55483,0.00593,0.25819,0.48161,0.46358,0.40932,0.23278,0.5546,0.40805,0.39247,0.22191,1.90011,3.87294,2.55845,0.02304,0,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169
142,313.417,0.79709,0.95374,0.58326,0.00568,0.3026,0.49622,0.45338,0.40911,0.22931,0.51474,0.43544,0.39346,0.22065,1.90894,3.8643,2.5568,0.02317,0,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
143,363.746,0.81071,0.97319,0.5916,0.00574,0.27745,0.47481,0.46871,0.40702,0.23035,0.52938,0.41434,0.39071,0.22033,1.90415,3.86246,2.5362,0.02298,0,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932
144,413.853,0.77646,0.96145,0.53451,0.00555,0.25172,0.48956,0.46692,0.40801,0.23229,0.52386,0.42416,0.38927,0.2217,1.88382,3.85131,2.57347,0.02267,0,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102
145,464.566,0.78149,0.96221,0.55123,0.00549,0.26883,0.49582,0.45021,0.40573,0.23156,0.49114,0.4389,0.38989,0.22104,1.88076,3.87117,2.58864,0.02261,0,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
146,515.296,0.79819,0.94101,0.57863,0.00549,0.28349,0.4902,0.46106,0.40677,0.22985,0.5068,0.43455,0.38923,0.22052,1.88887,3.87963,2.59458,0.02266,0,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117
147,565.247,0.79854,0.93337,0.54659,0.00539,0.26095,0.49149,0.45663,0.4037,0.23054,0.49523,0.44313,0.38981,0.22191,1.88542,3.88327,2.59403,0.02271,0,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736
148,615.91,0.76392,0.93994,0.53921,0.00554,0.27325,0.48277,0.47723,0.408,0.23171,0.52176,0.42393,0.38933,0.22162,1.88597,3.89656,2.58872,0.02261,0,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
149,665.689,0.77768,0.94522,0.54283,0.00542,0.27913,0.49978,0.4585,0.4058,0.23162,0.52796,0.41487,0.38834,0.21902,1.8938,3.88872,2.57466,0.02286,0,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342
150,716.548,0.80353,0.9538,0.53185,0.00551,0.26299,0.50797,0.45136,0.4067,0.23246,0.54067,0.4096,0.39109,0.2201,1.90251,3.9445,2.55769,0.02298,0,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086
